EventID,POCA_X,POCA_Y,POCA_Z,scattering
1520,132.9820288615819,129.52062434219835,-33.540515342563424,0.024033098220988366
1521,-694.5889787877529,984.1273220638208,-128.1796540877396,0.027441610967644265
1522,538.7381792387359,-318.9849063673543,-220.39294412570905,0.009792117493238855
1523,685.2335174379916,-926.3640048353377,29.018316882956356,0.02178314175329841
1524,-533.9215474292748,454.75358684788677,76.24925820736968,0.020107591064560927
1525,-815.7663515057407,799.0360518005535,88.8230568478823,0.03220430001381911
1526,676.8505385168253,279.15219978068933,-357.05682383984356,0.011780708970406064
1527,-215.97144996622757,675.2016032405263,-166.35413748656327,0.018214666024834625
1528,-903.0716687628642,-674.8784693977237,58.59064158913577,0.012565696359774817
1529,-948.1517115541546,693.8113988028571,138.94718366572596,0.011022528906263011
1531,546.220101180204,-977.9823270206933,458.2777476025285,0.011080283785068505
1532,193.63104271918405,540.7228856443078,-379.68740828804584,0.02326021397025198
1535,-549.5138401118281,-853.6672251499425,174.5685281475133,0.02123177580881502
1536,-533.7714167466333,154.11816055329416,371.99368365124235,0.02417584810355026
1537,24.84042179487593,-603.2129941497994,11.596561193784396,0.02236443633222223
1538,-994.2699988691063,182.84826624692357,-48.21025466373152,0.006041849993184762
1539,898.0238896362057,-291.08964338514414,-42.955421085648595,0.019084853020939083
1540,-48.453674881478605,-948.8186087985553,-29.257016491230218,0.027103882433914536
1542,281.3813010799934,880.8070327144028,190.52175212813626,0.013632132475314763
1543,344.3317727913022,767.9312752347066,-196.84079827853435,0.022003025343208134
1544,506.2895817920677,183.9338685222745,32.46049557038049,0.02937021535832017
